artist,album_title,year,label,thumb,release_url,track_count,tracklist
Jeżozwierz,Pan Kolczasty,2010,"My Music, My Music, MyMusic Group Sp. z o.o., MyMusic Group, EMI, EMI Music Poland sp. z o.o., EMI, My Music, EMI Music Poland, TAKT, TAKT, TAKT, TAKT",https://i.discogs.com/N2IpxOIhQWsS04uWkm8h_c0BlrFVzljMeJJEBelte-8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4ODA5/MTktMTMwNTQ1OTUx/Ni5qcGVn.jpeg,https://api.discogs.com/releases/2880919,40,"1-1: Omg 1-2: The sound of missing you 1-3: Tylko we śnie 1-4: Shine on 1-5: Hey hey 1-6: Why did i 1-7: Take control 1-8: Diamonds 1-9: Up to the stars 1-10: Playing with fire 1-11: When will love 1-12: Feel alone 1-13: Wojowniczka 1-14: Oh, oh ! 1-15: Przytul mnie 1-16: Roxanne's lullaby 1-17: Give me a sign 1-18: I believe in you 1-19: Wiatr 1-20: Turn the lights off 2-1: Can't fight this feeling 2-2: Super bomb 2-3: Alone with the music 2-4: Bad 4 my health 2-5: Caught up 2-6: Tak poznałem ciebie 2-7: I can feel 2-8: Kiss 2-9: I'd love to change the world 2-10: Me and my guitar 2-11: One 2-12: Smoke 2-13: Feels like a prayer 2-14: Never said i was an angel 2-15: She's gone 2-16: Jak zwykle niezwykła 2-17: Forever 2-18: Last chance 2-19: My love on you 2-20: Screw"
Subjectjazz x Furkot Chichot,Yachts,2013,"Magic Records, Universal Music Polska, Magic Records Sp. z o.o., Magic Records Sp. z o.o., TAKT, TAKT, TAKT, TAKT",https://i.discogs.com/QfcYrzvj7KOgfyN_8gTdx5FkBhT8Pa5UOl1L0xid1PY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NDQ5/MTgtMTQwNzAxMzMw/My04NzM5LmpwZWc.jpeg,https://api.discogs.com/releases/5944918,40,1-1: One day in your life (radio edit) 1-2: Nie powiem jak (aeroplane) (album version) 1-3: Somebody dance with me (remady 2012 mix radio edit) 1-4: More than friends (radio edit) 1-5: Bella vita (dj antoine vs mad mark 2k13 radio edit) 1-6: I'm alive (radio edit) 1-7: Deep blue (radio edit) 1-8: Hollywood ending (remady 2k13 radio edit) 1-9: Thank you very much (uk radio version) 1-10: Need u (100%) (radio edit) 1-11: Antiheroes (radio edit) 1-12: Don't you get it (album version) 1-13: Make luv (radio cut) 1-14: All my people (radio edit) 1-15: Glorious (video edit) 1-16: Groove on (clean version) 1-17: Making me fall (radio edit) 1-18: Playing with my heart (radio edit) 1-19: Stay in the moment (radio edit) 1-20: Macarena (radio edit) 2-1: Living in stereo (video edit) 2-2: Good time (radio edit) 2-3: Musica (radio edit) 2-4: Get up (rattle) (radio edit) 2-5: Children of midnight (radio edit) 2-6: One last time (album) 2-7: Riot on the dancefloor (album) 2-8: Forever (album version) 2-9: Hey now (radio edit) 2-10: The ocean (album version) 2-11: Sing la la la (e-partment short mix) 2-12: High on your love (original mix) 2-13: That girl (album) 2-14: A baru in new york (radio edit) 2-15: Dream on the dancefloor (radio edit) 2-16: On ira (single) 2-17: This is my goodbye (radio edit) 2-18: Psycho (radio edit) 2-19: Beautiful (radio edit) 2-20: Love me boy (radio edit)
Hudy HZD & JasiekMBH,Już Wkrótce EP,2010,"My Music, My Music, MyMusic Group Sp. z o.o., MyMusic Group, EMI, EMI Music Poland sp. z o.o., EMI, My Music, EMI Music Poland, TAKT, TAKT, TAKT, TAKT",https://i.discogs.com/nCYWFqRSt0RAbHxXBItRkHcco-jVmG_FjJP2F_ht0mc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4ODA5/MTgtMTMwNTQ1OTQw/NS5qcGVn.jpeg,https://api.discogs.com/releases/2880918,40,1-1: One love 1-2: Enjoy the day 1-3: Girl you know it´s true 1-4: Get involved 1-5: October & april 1-6: Me and my guitar 1-7: Love u tonight 1-8: United 1-9: Nie mogę cię zapomnieć 1-10: Po robocie 1-11: Będę czekał 1-12: Change it all 1-13: Not with you 1-14: Eternity 1-15: Make me a star 1-16: Until i die 1-17: For your eyes 1-18: The sound of missing you 1-19: Tak miało być 1-20: Nie daj mi odejść 2-1: Zodiak na melanżu 2-2: Love me 2-3: Dance hall track 2-4: Single lady 2-5: Stereo love 2-6: One 2-7: Only 2-8: Colors 2-9: Time 2-10: Out to the nation 2-11: No superstar 2-12: 1 day 2-13: Changing 2-14: Emotions 2-15: Find you 2-16: Hold you 2-17: Chain reaction 2-18: Hello (turn your radio on) 2-19: Cry cry 2-20: Lampa i sofa
Miuosh,Prosto Przed Siebie,2011,"Magic Records, Fresh Hits, Universal Music Polska, Magic Records Sp. z o.o., TAKT, TAKT, TAKT, TAKT",https://i.discogs.com/5niaB4TUaTwvGgzdV7F7XT62MQMx7NVEHUaolcEp0c4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MTcx/MDItMTMzNzUzNTA0/MC04NTY0LmpwZWc.jpeg,https://api.discogs.com/releases/3617102,40,1-1: Only girl (in the world) (album version) 1-2: Dynamite (radio edit) 1-3: The time (clean version) 1-4: Sun is up (play and win radio edit) 1-5: Just a dream (main) 1-6: Seek bromance (avicii vocal edit) 1-7: Night is young (radio edit) 1-8: Here it comes (album version) 1-9: Bumpy ride (radio edit) 1-10: Runaway (radio edit) 1-11: I'm in love (radio edit) 1-12: Body and soul (radio edit) 1-13: Forever and a day (radio edit) 1-14: I die for you today (radio edit) 1-15: Resuscitate me (radio edit) 1-16: Hello (radio edit) 1-17: Sign your name (radio edit) 1-18: Cold as ice (radio edit) 1-19: Vive le swing 9 rivas (radio version) 1-20: All for you (radio version) 2-1: Dziunia (radio edit) 2-2: Sexualna (radio version) 2-3: Nah neh nah (screen mix) 2-4: Justify sex (original) 2-5: Roses on fire (radio edit) 2-6: Take over control (radio edit) 2-7: The rain 2-8: This is the night (original mix edit) 2-9: Catch your fall (radio edit) 2-10: Last summer (original mix) 2-11: Leavin' (mbrother pres. cm remix) 2-12: 2gether (radio edit) 2-13: March on (radio edit) 2-14: Be free (new radio edit) 2-15: House'llelujah (radio edit) 2-16: I wanna dance (radio edit) 2-17: Git wit u 2-18: 'o sarracino (original edit) 2-19: Nervous breakdown 2010 (timothy allan vocal short edit) 2-20: Brrrat! (dj edit)
Avi  X Louis Villain,Spis Dzieł Sycylijskich,2017,Wydawnictwo Miles,https://i.discogs.com/MATE23f82xOCnrwSPYeQcLjYpS3Bb2pHlhOsU_8cvag/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDIy/MDk0LTE1MDg0MTYw/NDMtNjQ1Mi5qcGVn.jpeg,https://api.discogs.com/releases/11022094,21,"1-1: Opętał nas moskiewski szał 1-2: Poszedł bartek w las 1-3: Partyzantka i ""gdy partyzant ciemną nocą, rusza na swe łany"" 1-4: Partyzantka ii ""rozszumiały się wierzby płaczące"" 1-5: Pod komendą bartka 1-6: Partyzancko baciarka 1-7: Dolinami i wzgórzami 1-8: Dla ciebie polsko!!! 1-9: Modlitwa partyzancka iii ""modlitwa obozowa"" 1-10: Partyzantka iv ""raz nad samym wieczorem"" 1-11: ""jacek"" i ""wilk"" - dwaj bohaterowie 2-1: Partyzantka v ""rozkwitały jabłonie i grusze"" 2-2: Dolinami i wzgórzami 2-3: Tango partyzanckie 2-4: Janek przewoźnik ""ryś"" 2-5: Defilada 2-6: Tęsknota 2-7: Matce mojej 2-8: Piosenka ""wichury"" 2-9: Beskidzka ballada o śmierci 2-10: Leśni chłopcy z nsz"
Various,Spontan Posse Cut Wołomin,2014,"Magic Records, RMF Styl, Universal Music Polska, Magic Records Sp. z o.o., Magic Records Sp. z o.o., TAKT, TAKT, TAKT",https://i.discogs.com/657ZGbWcBOj-e0rNRWOI0_kM5WemzVCz-KyRc6DSOfE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc4MzY2/MTMtMTQ0OTg1OTc3/MC05MzQwLmpwZWc.jpeg,https://api.discogs.com/releases/7836613,40,1-1: Ordinary love (radio edit) 1-2: Laura palmer (radio edit) 1-3: Wings (radio edit) 1-4: The man (radio edit) 1-5: Unbelievers (radio edit) 1-6: Hero (radio edit) 1-7: Wielkie nieba (radio edit) 1-8: Deeper (radio edit) 1-9: Let her go (radio edit) 1-10: Countings stars (radio edit) 1-11: The mother we share (radio edit) 1-12: How long will i love you (radio edit) 1-13: I love you (radio edit) 1-14: Alive (radio edit) 1-15: The power of love (radio edit) 1-16: Linoskoczek (radio edit) 1-17: Love me again (radio edit) 1-18: Safe and sound (radio edit) 1-19: Another love (radio edit) 1-20: No freedom (radio edit) 2-1: Dance apocalyptic (radio edit) 2-2: The wire (radio edit) 2-3: Edge of something (radio mix) 2-4: Takiego chłopaka (radio edit) 2-5: Liquid spirit (radio edit) 2-6: Hearts like ours (radio edit) 2-7: Way in the world (radio edit) 2-8: Come and get it (radio edit) 2-9: In my mind (radio edit) 2-10: Zapomnę cię (radio edit) 2-11: I feel it like you (radio edit) 2-12: Come to my door (radio edit) 2-13: Twist the knife (radio edit) 2-14: Mind the gap (radio edit) 2-15: Ça ira (radio edit) 2-16: Walking on water (radio edit) 2-17: Take care (album edit) 2-18: The city (single version) 2-19: Don't swallow the cap (radio edit) 2-20: Jaśniej (radio edit)
Gverilla,Hologram,2018,"Magic Records, The Best Of, Universal Music Polska, Magic Records Sp. z o.o., Magic Records Sp. z o.o.",https://i.discogs.com/9NdWyTA2jSIt69sPPqyKBLIfthV7Sz6QvbZ_SjHbsFo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODEw/NDA0LTE1MjI3Nzc5/MzQtODg3NC5qcGVn.jpeg,https://api.discogs.com/releases/11810404,40,"1-1: Ostatni most (radio edit) 1-2: In my cabana (radio edit) 1-3: Total błękit (album version) 1-4: Poczuj luz (radio edit) 1-5: Motyle i ćmy (radio edit) 1-6: Nie mów mi nie (radio edit) 1-7: Namieszałeś (radio edit) 1-8: Nudzę się (radio edit) 1-9: Pali się! (album version) 1-10: Ktoś nowy (album version) 1-11: 8 miejsc (radio edit) 1-12: Kuloodporna (radio edit) 1-13: Say what you want (album version) 1-14: Dryfy (album version) 1-15: Prosta sprawa (radio edit) 1-16: Wracam co noc (album version) 1-17: Obietnice (album version) 1-18: Purple nights (radio edit) 1-19: Na koniec świata (radio edit) 1-20: Oxygen (radio edit) 2-1: W biegu (album version) 2-2: Nieprawda (album version) 2-3: Ostatni (album version) 2-4: Miłość (radio version) 2-5: Dziś już wiem (radio edit) 2-6: Jak ja wierzę (album version) 2-7: Między nami (radio edit) 2-8: Limit szans (album version) 2-9: Pełnia (album version) 2-10: Z każdym twym oddechem (album version) 2-11: Los jak zegar (album version) 2-12: Wiersz ostatni (album version) 2-13: Biegnę (radio edit) 2-14: Kochać jeszcze raz (radio edit) 2-15: Niebo (radio edit) 2-16: Jeszcze sie spotkamy (radio edit) 2-17: Efekt motyla (album version) 2-18: Zacznij od bacha (album version) 2-19: Skos (radio edit) 2-20: Fest, że sie jest (album version)"
Folku/Śmiech,Nic Tu Po Nas,2011,"Alkopoligamia, Fonografika",https://i.discogs.com/yPX1Ua4b6iBgQwRTi-zfuod-NVvfdKTxsUx__WKeodU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MjY1/MDEtMTU5Nzg1NjAx/MC01MzAyLmpwZWc.jpeg,https://api.discogs.com/releases/2826501,23,"1-1: Otwarcie 1-2: Zalew 1-3: Szukam.. 1-4: L.o.v.e. 1-5: Kandydaci na szaleńców 1-6: Mierzymy się wzrokiem 1-7: Naucz mnie czegoś 1-8: Nic wbrew sobie 1-9: Żywioły 1-10: Zanim znajdziemy 1-11: Druga strona 1-12: Mój świat 1-13: Tribute to hank 2 (skit) 1-14: W deszczu i w upale 1-15: Zamknięcie 1-16: Zegar tyka 2-1: Studio, scena, łóżko 2-2: Z tym, co w sobie mam 2-3: Głód zwycięstwa 2-4: Biała laska w kusej sukni z folii 2-5: Tam, gdzie chcę 2-6: Happy home 2-7: Mój świat (the soulists remix)"
Various,Hity Na Czasie Wiosna 2016,2015,Step,https://i.discogs.com/pbZyKdbM6l_wlMF2uvMnyw3JDMLlMl34vi6TuYE8Ghw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2NDI1/NTUtMTQ0NTc3NTQ2/Ny01OTU3LnBuZw.jpeg,https://api.discogs.com/releases/7642555,31,1-1: Perfekt 1-2: Zemsta montetzumy 1-3: Azyl 1-4: Bicz 1-5: Skandalej 1-6: Jurek mordel 1-7: Kopi luwak 1-8: Xoxo 1-9: Moroder 1-10: Stratosfera 1-11: Pampeluna 1-12: Definitywnie 1-13: Thx 1-14: Dzieci naszych starych 1-15: Zprdl : Instrumentals 2-1: Perfekt 2-2: Zemsta montetzumy 2-3: Azyl 2-4: Bicz 2-5: Skandalej 2-6: Jurek mordel 2-7: Kopi luwak 2-8: Xoxo 2-9: Moroder 2-10: Stratosfera 2-11: Pampeluna 2-12: Definitywnie 2-13: Thx 2-14: Dzieci naszych starych 2-15: Zprdl
DJ Cube,Lubię To,2010,"Unhuman, Druga Strefa Studio, WEM Studio, DNA Studio, Kajman, Studio Przypał, MNS Studio, Tomiko Studio",https://i.discogs.com/k7oHgh9TEmbqf_lay30QUk1a_UomvvXG-c--EXSOG0o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1MjE5/NTktMTU2MjY1NTIy/Ni0zMTIyLmpwZWc.jpeg,https://api.discogs.com/releases/2521959,76,1-1: Początek końca 1-2: Intro (jebać idiotów) 1-3: Niech płoną 1-4: Czarne słońce 1-5: Pająk 1-6: Problem 1-7: Bajters 1-8: Love forever 1-9: Wcm2 1-10: Tv 1-11: Chory hh 1-12: Syfilis 1-13: Spłonka 1-14: Czerń 1-15: Od zmierzu do świtu 1-16: Piekło 1-17: Szczerze 1-18: Trzoda : Multimedia cd : Dzieci ognia 2-1.1: Dzieci ognia (mikser remix) 2-1.2: Dzieci ognia (original) 2-1.3: Dzieci ognia (beat) 2-1.4: Dzieci ognia (remix beat) : Instrumentale - chore melodie - bity 2-2.1: 5 styli (beat) 2-2.2: 6 (beat) 2-2.3: Asp (beat) 2-2.4: Berserk (beat) 2-2.5: Bezdech (beat) 2-2.6: Chore melodie (beat) 2-2.7: Inkwizycja (beat) 2-2.8: Intro (beat) 2-2.9: Krwawy aperitif (beat) 2-2.10: Marsz robotów (beat) 2-2.11: Mocne ogniwo (beat) 2-2.12: Ostatnia chwila (beat) 2-2.13: Reżim krwi (beat) 2-2.14: Ssij go (original) (beat) 2-2.15: Ssij go (remix) (beat) 2-2.16: Wcm (beat) 2-2.17: Znak (beat) : Instrumentale - dem6n6l6gia - bity 2-3.1: Bajters (beat) 2-3.2: Czarne słońce (beat) 2-3.3: Czerń (beat) 2-3.4: Hip hop (beat) 2-3.5: Intro (beat) 2-3.6: Love forever (beat) 2-3.7: Niech płoną (beat) 2-3.8: Od z do s (beat) 2-3.9: Pająk (beat) 2-3.10: Piekło (beat) 2-3.11: Początek końca (beat) 2-3.12: Problem (beat) 2-3.13: Spłonka (beat) 2-3.14: Syfilis (beat) 2-3.15: Szczerze (beat) 2-3.16: Trzoda (beat) 2-3.17: Tv (beat) 2-3.18: Wcm2 (beat) : Instrumentale - wsrh mixtape - mikser - bity 2-4.1: Bywa nie wąsko (beat) 2-4.2: Dzieci we mgle (beat) 2-4.3: Kilka prostych prawd (beat) 2-4.4: Mistrz tu jest (beat) 2-4.5: Rap znad warty (beat) 2-4.6: Reprezentant (beat) : Instrumentale - świąteczne bity 2-5.1: Święta część 1 (beat) 2-5.2: Święta część 2 (beat) 2-5.3: Święta część 3 (beat) : Teledysk Video: Chore melodie : - Movie: Demonologia movie
Te-Tris / Mixed By DJ Tort,Shovany Mixtape,2008,Kayax,https://i.discogs.com/MCP4EvLywFGiXEDqjtFfL-IhFS-hRD5gjI6DQqxymQw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MDc4/MDc2LTE2MDMwMzY4/NDMtMjc2MS5qcGVn.jpeg,https://api.discogs.com/releases/16078076,29,"1-1: Podaruj mi 1-2: Music to watch girls by 1-3: Just a gigolo / i ain't got nobody (medley) 1-4: Wrong side of the street 1-5: Drophere 1-6: Sexual healing 1-7: Tak mało wiesz 1-8: Agua de beber 1-9: So nice (summer samba) 1-10: August day song 1-11: Insensatez 1-12: Vilarejo 1-13: Never, never gonna give ya up 1-14: Depend on you (jamajski spekulant remix) 1-15: Hear the sound 1-16: The way you love me (dim's t.s.o.p. edit version) 2-1: Ama-me 2-2: Podaruj mi 2-3: Le cinema 2-4: Rozmowy nocą 2-5: Bad day 2-6: Ama-me (instr.) 2-7: Sambakuha 2-8: N.o.c. 2-9: Marsz kelnerek 2-10: Ko-ma-sa 2-11: Bad day (m.y.s.t.i.k) 2-12: Smuttawka 2-13: Podaruj mi"
Kuba Knap,Koniec Końców,2018,"ART2 Music, Asfalt Distro, ART2 Music, Asfalt Records",https://i.discogs.com/lEfnoiyAjYtf9x_Q0lf3oWKM2qHgAoS00BDFghcWS-Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNjg0/NTkyLTE1MjA4NzM0/NjEtNjY3Ny5wbmc.jpeg,https://api.discogs.com/releases/11684592,22,1-1: Polepiony 1-2: Huragan 1-3: Tajemnica 1-4: 30 cm 1-5: Sznurowadła 1-6: Tysiąc pięćset sto gwiazd 1-7: Deszcz w butach 1-8: Imitacje 1-9: Jesteście gotowi? 1-10: Serce 1-11: Nie bo nie 1-12: Szef kuchni 2-1: Heavi metal 2-2: 666 2-3: Najpiękniejsza kobieta w mieście 2-4: Pani bum bum 2-5: Wiosna 86 2-6: Tak to robimy 2-7: Jesteś tam? 2-8: Dziecko we mgle 2-9: Zwierzę bez nogi 2-10: Czerwona sukienka
Kubi Producent,18,2018,"ART2 Music, Asfalt Distro, ART2 Music, Asfalt Records, TAKT",https://i.discogs.com/w5qcpDKdRbpUs8NuR1h9HeRjNdrTaPZqlwBnLRgyqPA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNjk3/ODk0LTE1MjA4NDYz/NDktNDI1NC5qcGVn.jpeg,https://api.discogs.com/releases/11697894,24,1-1: Polepiony 1-2: Huragan 1-3: Tajemnica 1-4: 30 cm 1-5: Sznurowadła 1-6: Tysiąc pięćset sto gwiazd 1-7: Deszcz w butach 1-8: Imitacje 1-9: Jesteście gotowi? 1-10: Serce 1-11: Nie bo nie 1-12: Szef kuchni 2-1: Heavi metal 2-2: 666 2-3: Najpiękniejsza kobieta w mieście 2-4: Pani bum bum 2-5: Wiosna 86 2-6: Tak to robimy 2-7: Jesteś tam? 2-8: Dziecko we mgle 2-9: Zwierzę bez nogi 2-10: Zwykły 2-11: Kanterstrajk 2-12: Czerwona sukienka
Verba,Kartki Twojego Pamietnika,2017,Nielegal,https://i.discogs.com/58CWGMh3OIky6ztO3jdoUkP7CRlY-13W-dP1t1gjZrA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5NzYx/MzUtMTU4MjA0MDU3/NS05MzY1LmpwZWc.jpeg,https://api.discogs.com/releases/9976135,36,"1-1: Polska dyplomacja 1-2: Nie ma miłości 1-3: Nie pytaj 1-4: Teoretycznie zjebany wieczór 1-5: Nazywam się 1-6: Dzisiaj i wczoraj 1-7: Kicz-core 1-8: Rimini notte rosa 1-9: Beef 1-10: Dziewczyny płaczą 1-11: Twój problem 1-12: Kamorra stiletto 1-13: Różowe t-shirty 1-14: Jestem wolny, jestem szybki 1-15: Pcham to i pcham 1-16: Ta historia zaczyna się o 20:05 1-17: Nocna zmiana 1-18: Czapka na bok 2-1: Statkiem na parę, z fabiem na kawę 2-2: Gram o cośtam 2-3: Nie znoszę swojej pracy 2-4: 30+ 2-5: Jestem jak john lurie 2-6: Tylko nie koszula 2-7: Nic się nie dzieje? zawsze coś się dzieje! 2-8: Szafiarka 2-9: Miała w sobie soul 2-10: You down with p.o.p. 2-11: Chcemy żyć 2-12: Howay money is the president 2-13: Magiczne skillsy 2-14: Sen 2-15: Pod marynarką noszę styl 2-16: Jestem boogiem 2-17: Jakie jutro 2-18: Różowe t-shirty 2"
JodSen,Droga Buntu,2020,"RPS Enterteyment, La Bomba Studio, Digi Pres, Digi Pres, Digi Pres",https://i.discogs.com/JjYhaVsqPsJ6VIluV8nX4MkqgtaPm3JGaEFPZqXJ95g/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MDQ0/NTU0LTE1ODU5MzY2/MDgtMTE5NC5qcGVn.jpeg,https://api.discogs.com/releases/15044554,44,"1-1: Popierdoleni bo robią hh 1-2: Geneza 1-3: Z miastem w mieście 1-4: Wstecz (staszica story 3) 1-5: Kurewskie życie 1-6: Reprezentuję biedę 1-7: Prl (peja, rap i ludzie) 1-8: Co cię boli?! (oryginał) 1-9: Brudne myśli 1-10: Depresja rappera (kolejny szalony dzień) 1-11: Moralny upadek 1-12: Doskonały przykład (218) 1-13: Prawdziwy rapper kłamca (decks remix) 2-1: Dibo skit raz 2-2: Boją się nas... 2-3: Dibo skit dwa 2-4: Wciąż 2-5: Ona i on 2-6: Robię lans 2-7: Ile jeszcze?! 2-8: Dziś w klubie 2-9: Fturując 2-10: K.o. cham 2-11: Niech nie zdarzy ci się 2-12: Co cię boli?! (road wersja) 2-13: Prawdziwy rapper kłamca (propaganda wersja) 2-14: Byś mnie nigdy więcej nie zapytał 2-15: Dziś w klubie (rmx) 2-16: K.o. cham 2-17: Kurewskie życie (rtn remix) 2-18: Kurewskie zycie (magiera remix) 2-19: Kurewskie życie (psr remix) 3-1: Kurewskie życie demo (kk studio) 3-2: Reprezentuję biedę demo (refren prosto osadzony) 3-3: Doskonały przykład demo (do ojca monolog) 3-4: Depresja rappera (studio demo) 3-5: Ona i on (studio demo) 3-6: Moralny upadek (studio demo) 3-7: Fturując (studio demo) 3-8: Dotknij gdzie chcesz 3 (usher demo) 3-9: Depresja rappera (diamond d demo first vocal) 3-10: Ona i on (de la emprio demo) 3-11: Kurewskie życie (clean klip) 3-12: Peja slums attack no i co"
Janek I Szyman,Najwyżej Się Przeprosi,2020,RPS Enterteyment,https://i.discogs.com/EzlmS_XfN8Yr7SGsGB4EyybJeRFJQOSEjoKJY9BzH2c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MDU2/MDIwLTE2MjM2ODM4/MDItMTM4Ni5wbmc.jpeg,https://api.discogs.com/releases/15056020,29,"1-1: Popierdoleni bo robią hip hop 1-2: Geneza 1-3: Z miastem w mieście 1-4: Wstecz (staszica story 3) 1-5: Kurewskie życie 1-6: Reprezentuję biedę 1-7: Prl (peja, rap i ludzie) 1-8: Co cię boli?! (oryginał) 1-9: Brudne myśli 1-10: Depresja rappera (kolejny szalony dzień) 1-11: Moralny upadek 1-12: Doskonały przykład (218) 1-13: Prawdziwy rapper kłamca (decks remix) 2-1: Dibo skit raz 2-2: Boją się nas... 2-3: Dibo skit dwa 2-4: Wciąż 2-5: Ona i on 2-6: Robię lans 2-7: Ile jeszcze?! 2-8: Dziś w klubie 2-9: Fturując 2-10: K.o. cham 2-11: Niech nie zdarzy ci się 2-12: Co cię boli?! (road wersja) 2-13: Prawdziwy rapper kłamca (propaganda wersja) 2-14: Byś mnie nigdy więcej nie zapytał... 2-15: Dziś w klubie (rmx) 2-16: K.o. cham (wersja ang)"
Rusina,Energia Wygrywania,2020,"Bozon Records, Bozon Records, Bozon Records, Step Dystrybucja",https://i.discogs.com/bqbO6HBuUNcPd3uOboiD--8tuM_zM6bN1ZiA6f3B9JY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1OTgx/NDgzLTE2MDgzMTU3/MDYtNDQ0OS5qcGVn.jpeg,https://api.discogs.com/releases/15981483,23,1-1: Pora wracać 1-2: Horhe 1-3: Kod 1-4: Lifestyle 1-5: Bukiet kwiatów 1-6: Kiedy płynie łza 1-7: Do zobaczenia 1-8: Ikona 1-9: High life 1-10: Basketball 1-11: W pół drogi 1-12: Stars 1-13: Crash 1-14: Sahara 1-15: Na własne oczy 1-16: Quo vadis 1-17: Tu es petrus : Bonus cd: ikona+ 2-1: Nowy rok 2-2: Numer jeden 2-3: Cicho sza 2-4: Dobry pan 2-5: Sen z powiek
Solar  / Białas,#nowanormalnosc,2015,"Max Flo Records, Max Flo Records, Max Flo Records",https://i.discogs.com/CRrX7ImSDDSVix-8SE5PT2ylNlV9YFbPZ4XdiBZWLXU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc5NTMy/MjYtMTQ1MjMzODYz/Mi0yODMzLmpwZWc.jpeg,https://api.discogs.com/releases/7953226,28,1-1: Powrót króla 1-2: Tylko tyle 1-3: Chłodny front 1-4: Unikatowy folklor 1-5: Ludize chmur 1-6: Nie pytamy o drogę 1-7: El prezidente 1-8: Drzewo 1-9: Jak to się nazywa 1-10: Stary funk 1-11: Zagubiona autostrada 1-12: Skrzypek na dachu 1-13: Daj długopis 1-14: Światło w tunelu 2-1: Instrumental 2-2: Instrumental 2-3: Instrumental 2-4: Instrumental 2-5: Instrumental 2-6: Instrumental 2-7: Instrumental 2-8: Instrumental 2-9: Instrumental 2-10: Instrumental 2-11: Instrumental 2-12: Instrumental 2-13: Instrumental 2-14: Instrumental
